id,customer_id,order_date,due_date,ship_date,status,total_amount,shipping_fee,discount_amount,final_amount,payment_method,payment_status
4528,640,2025-01-30,2025-02-06,9999-12-31,confirmed,1629838,27000,58000,1598838,cod,pending
4529,144,2025-08-31,2025-09-10,9999-12-31,confirmed,207660,12000,10000,209660,cod,pending
4530,316,2024-07-26,2024-08-01,2024-07-29,delivered,2781774,50000,54000,2777774,cod,paid
4531,973,2025-08-20,2025-08-29,2025-08-21,delivered,1708324,39000,32000,1715324,cod,paid
4532,44,2025-10-17,2025-10-27,9999-12-31,confirmed,2633265,19000,83000,2569265,cod,paid
4533,649,2024-11-07,2024-11-15,9999-12-31,confirmed,2552265,14000,70000,2496265,cod,paid
4534,318,2025-06-01,2025-06-09,2025-06-02,delivered,624490,36000,70000,590490,cod,refunded
4535,65,2024-07-18,2024-07-26,9999-12-31,confirmed,373029,49000,59000,363029,cod,paid
4536,884,2025-10-23,2025-10-31,2025-10-26,delivered,1624040,34000,42000,1616040,cod,paid
4537,788,2025-02-16,2025-02-21,2025-02-18,delivered,963776,25000,86000,902776,cod,paid
4538,400,2025-10-06,2025-10-16,2025-10-07,delivered,1230672,10000,83000,1157672,cod,refunded
4539,802,2025-02-16,2025-02-25,9999-12-31,pending,2509974,11000,13000,2507974,cod,refunded
4540,15,2025-10-11,2025-10-17,9999-12-31,confirmed,303091,22000,47000,278091,cod,failed
4541,83,2024-09-30,2024-10-07,2024-10-01,shipping,1424630,13000,81000,1356630,cod,paid
4542,687,2025-04-26,2025-05-06,9999-12-31,confirmed,1243670,48000,16000,1275670,cod,refunded
4543,680,2024-12-24,2024-12-31,2024-12-26,delivered,2413983,35000,31000,2417983,cod,paid
4544,946,2024-12-15,2024-12-24,2024-12-18,shipping,2353513,41000,51000,2343513,cod,paid
4545,970,2025-04-04,2025-04-13,2025-04-06,shipping,1585393,38000,63000,1560393,cod,paid
4546,229,2024-07-05,2024-07-14,9999-12-31,confirmed,1936209,31000,76000,1891209,cod,paid
4547,790,2024-08-23,2024-09-01,2024-08-26,shipping,1049149,13000,41000,1021149,cod,paid
4548,561,2025-06-18,2025-06-27,9999-12-31,confirmed,2861154,21000,94000,2788154,cod,paid
4549,772,2025-07-25,2025-07-30,9999-12-31,confirmed,1433178,46000,97000,1382178,cod,paid
4550,504,2025-06-07,2025-06-14,2025-06-10,delivered,565098,43000,71000,537098,cod,paid
4551,861,2025-01-30,2025-02-06,9999-12-31,confirmed,2916746,17000,48000,2885746,cod,pending
4552,392,2024-07-22,2024-07-27,2024-07-25,delivered,1047273,22000,25000,1044273,cod,paid
4553,439,2025-06-08,2025-06-15,9999-12-31,confirmed,806013,40000,72000,774013,cod,paid
4554,695,2024-10-31,2024-11-09,2024-11-01,delivered,678572,39000,19000,698572,cod,pending
4555,135,2024-11-04,2024-11-11,2024-11-05,delivered,3985661,12000,100000,3897661,cod,paid
4556,88,2025-03-16,2025-03-24,2025-03-18,delivered,1840778,50000,87000,1803778,cod,paid
4557,452,2025-03-03,2025-03-13,2025-03-05,delivered,909273,15000,96000,828273,cod,pending
4558,856,2025-07-10,2025-07-20,2025-07-11,shipping,1326747,29000,42000,1313747,cod,paid
4559,632,2024-12-15,2024-12-23,9999-12-31,confirmed,2329014,35000,47000,2317014,cod,refunded
4560,685,2025-06-08,2025-06-16,2025-06-10,delivered,1492116,48000,23000,1517116,cod,paid
4561,792,2024-08-07,2024-08-15,9999-12-31,confirmed,1785224,16000,47000,1754224,cod,failed
4562,115,2025-05-14,2025-05-22,2025-05-17,delivered,373029,46000,52000,367029,cod,paid
4563,826,2024-11-13,2024-11-21,9999-12-31,confirmed,1696430,11000,24000,1683430,cod,failed
4564,152,2025-05-19,2025-05-25,2025-05-20,shipping,1534407,45000,86000,1493407,cod,refunded
4565,254,2025-09-10,2025-09-18,2025-09-12,shipping,1160734,18000,62000,1116734,cod,paid
4566,708,2024-07-08,2024-07-16,9999-12-31,cancelled,909273,28000,49000,888273,cod,pending
4567,262,2024-11-18,2024-11-28,9999-12-31,confirmed,1693978,37000,95000,1635978,cod,paid
4568,430,2025-07-10,2025-07-18,2025-07-11,delivered,1051601,27000,90000,988601,cod,paid
4569,577,2025-10-25,2025-11-04,9999-12-31,confirmed,3049862,32000,15000,3066862,cod,paid
4570,267,2025-02-20,2025-02-25,2025-02-23,delivered,1925100,24000,41000,1908100,cod,paid
4571,264,2025-02-10,2025-02-20,2025-02-11,delivered,1968110,31000,31000,1968110,cod,refunded
4572,851,2025-03-26,2025-04-04,2025-03-28,delivered,2618018,16000,88000,2546018,cod,paid
4573,343,2025-01-23,2025-01-29,9999-12-31,confirmed,1998792,19000,82000,1935792,cod,pending
4574,583,2024-08-08,2024-08-16,2024-08-09,shipping,606182,17000,29000,594182,cod,paid
4575,193,2024-07-28,2024-08-07,2024-07-30,shipping,2743127,48000,95000,2696127,cod,paid
4576,86,2024-09-16,2024-09-23,2024-09-19,delivered,3147447,22000,97000,3072447,cod,paid
4577,560,2024-12-12,2024-12-21,2024-12-14,delivered,1119087,21000,83000,1057087,cod,refunded
4578,454,2025-05-01,2025-05-08,2025-05-02,shipping,1160734,47000,89000,1118734,cod,paid
4579,839,2024-09-25,2024-10-05,2024-09-26,delivered,2238174,41000,23000,2256174,cod,paid
4580,953,2025-07-19,2025-07-24,2025-07-21,delivered,1433178,31000,27000,1437178,cod,failed
4581,734,2024-12-14,2024-12-19,2024-12-15,delivered,997519,18000,88000,927519,cod,pending
4582,558,2025-07-13,2025-07-21,9999-12-31,confirmed,2774418,38000,91000,2721418,cod,paid
4583,823,2024-11-21,2024-11-30,9999-12-31,cancelled,1492116,43000,34000,1501116,cod,paid
4584,717,2024-11-09,2024-11-15,2024-11-12,shipping,373029,28000,87000,314029,cod,paid
4585,320,2024-09-28,2024-10-08,2024-09-30,delivered,1006067,39000,83000,962067,cod,pending
4586,405,2024-12-30,2025-01-04,2025-01-02,delivered,2283215,25000,28000,2280215,cod,paid
4587,771,2025-03-02,2025-03-10,9999-12-31,confirmed,1311156,36000,78000,1269156,cod,refunded
4588,477,2025-07-22,2025-07-31,2025-07-24,delivered,1873470,45000,57000,1861470,cod,paid
4589,970,2025-08-24,2025-09-03,2025-08-26,shipping,996009,25000,44000,977009,cod,pending
4590,930,2025-03-30,2025-04-05,2025-04-02,delivered,754383,12000,88000,678383,cod,paid
4591,533,2025-09-09,2025-09-17,9999-12-31,pending,1648191,29000,91000,1586191,cod,paid
4592,598,2024-10-15,2024-10-21,9999-12-31,confirmed,909273,23000,97000,835273,cod,failed
4593,652,2025-07-21,2025-07-28,2025-07-23,shipping,1248980,32000,53000,1227980,cod,refunded
4594,703,2024-12-04,2024-12-14,9999-12-31,pending,678572,13000,83000,608572,cod,paid
4595,687,2025-01-18,2025-01-28,2025-01-21,shipping,1248980,26000,66000,1208980,cod,paid
4596,711,2025-06-05,2025-06-10,9999-12-31,cancelled,3637386,39000,34000,3642386,cod,paid
4597,355,2025-07-28,2025-08-05,2025-07-30,delivered,2651340,22000,44000,2629340,cod,paid
4598,54,2025-06-17,2025-06-22,9999-12-31,pending,1936100,21000,82000,1875100,cod,refunded
4599,740,2025-09-18,2025-09-27,2025-09-20,shipping,1879789,46000,14000,1911789,cod,paid
4600,444,2024-08-03,2024-08-13,2024-08-06,shipping,918242,30000,20000,928242,cod,refunded
4601,892,2024-10-09,2024-10-16,2024-10-10,shipping,1663656,10000,76000,1597656,cod,paid
4602,443,2025-05-14,2025-05-19,2025-05-17,delivered,1049149,44000,41000,1052149,cod,paid
4603,744,2024-12-03,2024-12-10,2024-12-06,delivered,1865145,24000,87000,1802145,cod,paid
4604,732,2024-09-06,2024-09-11,2024-09-07,shipping,1657783,48000,83000,1622783,cod,paid
4605,808,2025-03-22,2025-03-28,9999-12-31,confirmed,754383,38000,93000,699383,cod,failed
4606,57,2025-03-30,2025-04-09,9999-12-31,confirmed,3865982,12000,78000,3799982,cod,paid
4607,983,2025-07-21,2025-07-26,2025-07-23,shipping,3026523,25000,71000,2980523,cod,refunded
4608,48,2025-10-17,2025-10-24,9999-12-31,confirmed,3107489,40000,61000,3086489,cod,paid
4609,835,2025-07-10,2025-07-16,2025-07-12,shipping,1119087,27000,45000,1101087,cod,paid
4610,535,2025-10-08,2025-10-14,9999-12-31,cancelled,1865145,39000,79000,1825145,cod,failed
4611,794,2024-12-23,2024-12-30,2024-12-26,shipping,1458373,47000,26000,1479373,cod,refunded
4612,138,2024-09-12,2024-09-20,2024-09-15,delivered,1655331,38000,36000,1657331,cod,pending
4613,527,2024-10-12,2024-10-20,9999-12-31,pending,622980,16000,64000,574980,cod,paid
4614,591,2025-08-01,2025-08-09,2025-08-03,delivered,1725269,14000,73000,1666269,cod,paid
4615,74,2025-05-06,2025-05-16,9999-12-31,confirmed,1695294,12000,50000,1657294,cod,refunded
4616,564,2025-06-10,2025-06-18,9999-12-31,cancelled,886232,39000,20000,905232,cod,paid
4617,182,2025-10-10,2025-10-18,9999-12-31,confirmed,2068323,26000,43000,2051323,cod,refunded
4618,930,2024-10-19,2024-10-24,2024-10-20,delivered,1017858,14000,45000,986858,cod,pending
4619,706,2025-06-14,2025-06-22,9999-12-31,cancelled,2249283,16000,89000,2176283,cod,pending
4620,226,2025-06-10,2025-06-19,2025-06-12,delivered,746058,32000,63000,715058,cod,failed
4621,763,2024-09-28,2024-10-06,2024-09-30,delivered,3023177,11000,44000,2990177,cod,refunded
4622,303,2025-10-15,2025-10-23,2025-10-18,delivered,510751,38000,63000,485751,cod,paid
4623,55,2025-03-22,2025-03-30,2025-03-24,shipping,606182,18000,26000,598182,cod,paid
4624,962,2024-10-07,2024-10-12,2024-10-09,delivered,962266,49000,38000,973266,cod,paid
4625,60,2025-04-10,2025-04-18,9999-12-31,pending,2640762,37000,72000,2605762,cod,paid
4626,180,2024-09-19,2024-09-24,9999-12-31,confirmed,2476231,38000,96000,2418231,cod,refunded
4627,562,2025-08-15,2025-08-21,9999-12-31,confirmed,1130196,18000,30000,1118196,cod,paid
4628,807,2024-07-30,2024-08-08,2024-07-31,delivered,1961761,45000,81000,1925761,cod,paid
4629,648,2025-02-22,2025-03-04,9999-12-31,confirmed,676120,29000,45000,660120,cod,paid
4630,968,2025-10-21,2025-10-26,2025-10-23,delivered,2269838,40000,34000,2275838,cod,failed
4631,228,2025-06-25,2025-07-01,2025-06-27,delivered,1130196,22000,60000,1092196,cod,paid
4632,514,2024-12-09,2024-12-18,2024-12-12,shipping,303091,30000,100000,233091,cod,paid
4633,161,2025-06-13,2025-06-19,2025-06-16,shipping,510751,10000,54000,466751,cod,pending
4634,420,2025-09-24,2025-10-02,2025-09-26,delivered,2476231,36000,72000,2440231,cod,paid
4635,480,2024-11-15,2024-11-20,2024-11-16,shipping,1319481,46000,36000,1329481,cod,pending
4636,229,2024-12-06,2024-12-11,2024-12-07,delivered,1326747,50000,65000,1311747,cod,paid
4637,57,2025-05-11,2025-05-17,9999-12-31,confirmed,678572,27000,80000,625572,cod,paid
4638,678,2024-10-28,2024-11-02,9999-12-31,confirmed,1433178,25000,76000,1382178,cod,paid
4639,541,2025-08-16,2025-08-24,9999-12-31,confirmed,996009,45000,44000,997009,cod,paid
4640,439,2025-08-27,2025-09-03,9999-12-31,confirmed,1650442,50000,73000,1627442,cod,refunded
4641,602,2024-12-16,2024-12-24,2024-12-19,delivered,1130196,43000,99000,1074196,cod,paid
4642,850,2025-06-20,2025-06-25,2025-06-22,shipping,2489635,31000,43000,2477635,cod,refunded
4643,263,2025-09-17,2025-09-25,9999-12-31,confirmed,1695294,42000,17000,1720294,cod,paid
4644,658,2024-12-15,2024-12-23,2024-12-17,delivered,746058,15000,66000,695058,cod,pending
4645,359,2024-11-25,2024-12-04,2024-11-28,shipping,1130196,41000,58000,1113196,cod,pending
4646,448,2024-12-27,2025-01-02,9999-12-31,confirmed,2123000,21000,91000,2053000,cod,paid
4647,480,2024-11-07,2024-11-13,2024-11-09,shipping,2280465,14000,84000,2210465,cod,paid
4648,246,2025-02-06,2025-02-12,9999-12-31,confirmed,1850008,18000,60000,1808008,cod,paid
4649,777,2025-10-19,2025-10-26,9999-12-31,pending,1776173,40000,10000,1806173,cod,paid
4650,418,2024-08-23,2024-09-02,2024-08-25,delivered,991468,42000,91000,942468,cod,paid
4651,213,2025-05-17,2025-05-23,9999-12-31,confirmed,2388406,45000,38000,2395406,cod,paid
4652,499,2025-07-12,2025-07-22,2025-07-15,delivered,1655331,25000,55000,1625331,cod,paid
4653,848,2025-07-14,2025-07-24,9999-12-31,confirmed,1927131,16000,21000,1922131,cod,paid
4654,362,2025-03-18,2025-03-28,9999-12-31,confirmed,1624040,10000,61000,1573040,cod,pending
4655,668,2024-11-30,2024-12-05,2024-12-03,delivered,1135519,42000,32000,1145519,cod,refunded
4656,941,2025-07-03,2025-07-08,9999-12-31,confirmed,945468,15000,36000,924468,cod,paid
4657,945,2024-09-26,2024-10-04,2024-09-28,shipping,1888337,15000,27000,1876337,cod,paid
4658,658,2025-05-26,2025-06-03,2025-05-27,delivered,580689,27000,75000,532689,cod,failed
4659,29,2025-04-21,2025-04-28,2025-04-23,shipping,207660,35000,39000,203660,cod,paid
4660,465,2025-05-08,2025-05-13,9999-12-31,confirmed,676120,32000,31000,677120,cod,paid
4661,155,2025-10-15,2025-10-20,2025-10-17,delivered,1608605,11000,20000,1599605,cod,paid
4662,487,2025-03-06,2025-03-12,9999-12-31,confirmed,2924650,23000,31000,2916650,cod,paid
4663,788,2025-05-29,2025-06-06,2025-05-30,delivered,1130196,17000,41000,1106196,cod,pending
4664,284,2025-04-02,2025-04-08,9999-12-31,confirmed,746058,32000,80000,698058,cod,paid
4665,432,2025-10-14,2025-10-20,2025-10-17,delivered,2191575,25000,81000,2135575,cod,refunded
4666,112,2025-09-15,2025-09-22,2025-09-17,shipping,415320,35000,65000,385320,cod,paid
4667,190,2025-04-12,2025-04-22,9999-12-31,confirmed,909273,25000,72000,862273,cod,paid
4668,728,2025-01-01,2025-01-10,2025-01-02,shipping,754383,36000,73000,717383,cod,pending
4669,326,2024-09-05,2024-09-11,2024-09-07,delivered,2599678,29000,22000,2606678,cod,pending
4670,305,2025-08-23,2025-09-01,2025-08-25,shipping,746058,42000,52000,736058,cod,refunded
4671,278,2024-09-13,2024-09-18,2024-09-15,shipping,3279371,16000,33000,3262371,cod,paid
4672,790,2024-11-14,2024-11-20,2024-11-16,shipping,1873693,26000,28000,1871693,cod,pending
4673,501,2025-07-16,2025-07-25,2025-07-19,shipping,2334622,37000,12000,2359622,cod,refunded
4674,589,2025-03-16,2025-03-23,2025-03-19,delivered,606182,22000,77000,551182,cod,paid
4675,671,2024-10-03,2024-10-13,2024-10-06,shipping,207660,42000,18000,231660,cod,pending
4676,989,2024-10-05,2024-10-15,2024-10-08,shipping,1051601,23000,79000,995601,cod,refunded
4677,840,2024-09-16,2024-09-25,2024-09-18,shipping,2233866,41000,79000,2195866,cod,failed
4678,237,2025-03-12,2025-03-18,9999-12-31,confirmed,459121,24000,50000,433121,cod,refunded
4679,905,2024-12-26,2025-01-03,9999-12-31,confirmed,2045158,25000,84000,1986158,cod,paid
4680,862,2025-10-02,2025-10-07,9999-12-31,cancelled,979211,22000,85000,916211,cod,paid
4681,108,2025-03-19,2025-03-27,9999-12-31,confirmed,1621588,26000,13000,1634588,cod,paid
4682,877,2025-05-01,2025-05-10,2025-05-04,shipping,1422178,35000,61000,1396178,cod,paid
4683,207,2025-07-05,2025-07-14,9999-12-31,confirmed,1871960,40000,47000,1864960,cod,paid
4684,278,2024-11-02,2024-11-12,2024-11-03,delivered,3357261,25000,47000,3335261,cod,refunded
4685,570,2025-01-15,2025-01-23,2025-01-16,delivered,1927131,18000,94000,1851131,cod,paid
4686,548,2024-07-05,2024-07-15,2024-07-06,shipping,1907436,26000,81000,1852436,cod,pending
4687,964,2024-10-15,2024-10-22,2024-10-16,delivered,2016428,10000,65000,1961428,cod,paid
4688,396,2024-07-16,2024-07-22,2024-07-18,shipping,2083914,34000,44000,2073914,cod,failed
4689,152,2025-02-16,2025-02-22,9999-12-31,confirmed,1911145,10000,65000,1856145,cod,paid
4690,447,2024-09-25,2024-09-30,2024-09-28,delivered,2045158,11000,37000,2019158,cod,paid
4691,574,2024-10-20,2024-10-25,9999-12-31,pending,1552071,25000,75000,1502071,cod,paid
4692,622,2025-06-15,2025-06-23,9999-12-31,confirmed,2692813,34000,91000,2635813,cod,paid
4693,412,2024-09-15,2024-09-21,9999-12-31,confirmed,1695294,16000,91000,1620294,cod,paid
4694,671,2025-02-01,2025-02-09,2025-02-03,shipping,1957145,24000,79000,1902145,cod,paid
4695,506,2024-10-15,2024-10-25,2024-10-17,delivered,962043,48000,100000,910043,cod,paid
4696,899,2025-06-10,2025-06-20,9999-12-31,confirmed,1469482,35000,78000,1426482,cod,failed
4697,915,2025-09-07,2025-09-13,2025-09-10,delivered,1130196,31000,27000,1134196,cod,paid
4698,622,2025-08-02,2025-08-12,9999-12-31,confirmed,2070651,39000,82000,2027651,cod,failed
4699,693,2025-04-22,2025-04-28,2025-04-25,shipping,1049149,23000,80000,992149,cod,paid
4700,159,2024-07-19,2024-07-25,2024-07-22,delivered,857643,33000,43000,847643,cod,paid
4701,827,2025-03-22,2025-03-31,2025-03-25,delivered,373029,26000,27000,372029,cod,paid
4702,497,2024-11-16,2024-11-26,2024-11-19,shipping,678572,32000,58000,652572,cod,paid
4703,806,2025-09-23,2025-10-02,9999-12-31,pending,3267141,28000,81000,3214141,cod,failed
4704,539,2025-03-15,2025-03-24,2025-03-16,delivered,1369038,19000,85000,1303038,cod,pending
4705,988,2025-07-21,2025-07-26,2025-07-23,shipping,1587845,12000,68000,1531845,cod,paid
4706,67,2024-09-08,2024-09-17,9999-12-31,confirmed,1119087,44000,36000,1127087,cod,pending
4707,828,2024-07-03,2024-07-08,2024-07-05,delivered,565098,11000,56000,520098,cod,paid
4708,933,2025-03-08,2025-03-14,2025-03-09,shipping,2774418,22000,83000,2713418,cod,failed
4709,74,2025-03-15,2025-03-23,9999-12-31,confirmed,3230837,12000,85000,3157837,cod,paid
4710,204,2025-04-28,2025-05-07,9999-12-31,confirmed,2639446,21000,32000,2628446,cod,refunded
4711,256,2024-09-21,2024-09-28,2024-09-23,delivered,3308225,12000,79000,3241225,cod,refunded
4712,102,2025-03-10,2025-03-16,2025-03-13,delivered,1773721,40000,65000,1748721,cod,failed
4713,374,2025-09-01,2025-09-06,2025-09-02,delivered,1119087,25000,62000,1082087,cod,refunded
4714,83,2024-08-23,2024-09-02,2024-08-24,delivered,565098,37000,70000,532098,cod,paid
4715,745,2025-08-20,2025-08-26,9999-12-31,confirmed,874441,26000,39000,861441,cod,failed
4716,946,2025-01-19,2025-01-25,2025-01-22,delivered,1469482,28000,66000,1431482,cod,paid
4717,458,2024-09-23,2024-09-30,9999-12-31,pending,1551650,19000,86000,1484650,cod,paid
4718,890,2025-03-16,2025-03-25,2025-03-18,shipping,415320,13000,44000,384320,cod,paid
4719,557,2025-03-09,2025-03-17,2025-03-10,delivered,2663959,13000,74000,2602959,cod,refunded
4720,284,2025-06-19,2025-06-26,9999-12-31,confirmed,2740675,50000,81000,2709675,cod,refunded
4721,941,2025-09-23,2025-10-01,2025-09-26,delivered,251461,27000,73000,205461,cod,paid
4722,574,2025-08-14,2025-08-22,2025-08-16,delivered,2136945,26000,91000,2071945,cod,paid
4723,78,2024-08-28,2024-09-03,2024-08-31,shipping,2375896,15000,71000,2319896,cod,paid
4724,511,2025-10-01,2025-10-06,2025-10-04,shipping,2123421,15000,52000,2086421,cod,paid
4725,150,2025-10-15,2025-10-24,2025-10-16,delivered,2121637,18000,39000,2100637,cod,refunded
4726,491,2025-05-11,2025-05-21,2025-05-14,delivered,465029,20000,59000,426029,cod,paid
4727,816,2025-01-13,2025-01-23,2025-01-15,delivered,3170786,13000,41000,3142786,cod,pending
4728,636,2025-03-27,2025-04-03,9999-12-31,pending,606182,50000,72000,584182,cod,paid
4729,271,2025-01-08,2025-01-15,2025-01-11,delivered,678572,41000,67000,652572,cod,paid
4730,945,2024-10-18,2024-10-28,2024-10-21,delivered,2249283,37000,82000,2204283,cod,failed
4731,979,2025-02-13,2025-02-18,2025-02-16,shipping,373029,15000,26000,362029,cod,pending
4732,70,2025-01-11,2025-01-18,9999-12-31,confirmed,746058,35000,26000,755058,cod,paid
4733,416,2024-10-17,2024-10-27,9999-12-31,cancelled,3113704,41000,48000,3106704,cod,paid
4734,816,2025-05-11,2025-05-20,2025-05-13,delivered,303091,37000,48000,292091,cod,paid
4735,777,2024-12-30,2025-01-09,2024-12-31,shipping,2039137,10000,68000,1981137,cod,refunded
4736,70,2024-12-06,2024-12-15,2024-12-08,delivered,2825490,22000,23000,2824490,cod,paid
4737,157,2024-10-31,2024-11-07,9999-12-31,confirmed,1453620,50000,81000,1422620,cod,pending
4738,395,2024-07-06,2024-07-16,9999-12-31,confirmed,1336805,11000,70000,1277805,cod,paid
4739,554,2024-12-21,2024-12-26,2024-12-24,shipping,2883003,11000,37000,2857003,cod,refunded
4740,695,2024-11-30,2024-12-05,2024-12-03,delivered,2284174,38000,30000,2292174,cod,paid
4741,462,2025-02-22,2025-02-28,9999-12-31,confirmed,2610604,14000,26000,2598604,cod,paid
4742,66,2024-10-03,2024-10-11,2024-10-05,delivered,3399552,19000,72000,3346552,cod,paid
4743,971,2025-01-21,2025-01-26,2025-01-24,delivered,207660,36000,43000,200660,cod,paid
4744,258,2024-08-13,2024-08-21,2024-08-14,delivered,1751481,32000,45000,1738481,cod,paid
4745,536,2025-02-09,2025-02-18,9999-12-31,cancelled,2408848,48000,96000,2360848,cod,paid
4746,511,2024-07-08,2024-07-15,2024-07-09,delivered,3235693,42000,21000,3256693,cod,refunded
4747,198,2025-03-25,2025-03-30,2025-03-27,delivered,207660,12000,87000,132660,cod,paid
4748,819,2024-10-04,2024-10-13,2024-10-05,delivered,770572,23000,66000,727572,cod,paid
4749,766,2024-10-14,2024-10-21,9999-12-31,confirmed,1017858,28000,29000,1016858,cod,failed
4750,295,2025-06-28,2025-07-08,2025-06-30,shipping,1946755,28000,98000,1876755,cod,paid
4751,445,2024-07-06,2024-07-15,2024-07-07,delivered,1919470,18000,76000,1861470,cod,paid
4752,759,2025-04-07,2025-04-13,9999-12-31,cancelled,2991047,34000,80000,2945047,cod,paid
